event_id,visible,timestamp,location_long,location_lat,external_temperature,gps:hdop,gps:satellite_count,height_above_ellipsoid,tag_tech_spec,sensor_type,individual_taxon_canonical_name,tag_local_identifier,individual_local_identifier,study_name
32050674914,TRUE,09/09/2018 16:00,9.85651,46.72726,26,1.2,8,2222.84,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674988,TRUE,09/09/2018 16:15,9.85753,46.72964,28,1.7,5,2222.83,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674841,TRUE,09/09/2018 16:32,9.85505,46.7321,23.5,2.1,6,2136.7,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672077,TRUE,09/09/2018 16:45,9.82376,46.76942,24.5,3.1,4,2138.5,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674854,TRUE,10/09/2018 09:30,9.8555,46.72682,27.5,1.3,7,2146.07,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672570,TRUE,10/09/2018 10:00,9.8442,46.75012,24.5,1.8,6,2128.22,06:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674119,TRUE,10/09/2018 10:30,9.85236,46.73599,26.5,2.7,7,2164.33,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672658,TRUE,10/09/2018 11:02,9.84684,46.74129,25.5,1.1,7,2035.13,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672916,TRUE,10/09/2018 11:30,9.84974,46.73726,23,1.5,6,2054.88,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672648,TRUE,10/09/2018 12:00,9.84655,46.75187,26,1.2,8,2160.15,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674900,TRUE,10/09/2018 13:00,9.85628,46.72642,28,1.6,6,2195.43,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672433,TRUE,10/09/2018 13:45,9.83791,46.76097,22.5,1.7,7,2096.3,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672623,TRUE,10/09/2018 14:15,9.846,46.75074,17.5,1.1,8,2149.24,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672235,TRUE,10/09/2018 15:15,9.82633,46.76955,27.5,1.6,7,1999.8,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672011,TRUE,10/09/2018 16:15,9.82032,46.76977,23.5,1.5,7,1931.39,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672528,TRUE,11/09/2018 10:15,9.8432,46.74804,25,1.6,6,2101.08,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672556,TRUE,11/09/2018 10:45,9.84398,46.75122,27,2.3,7,2110.18,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672410,TRUE,11/09/2018 11:15,9.83594,46.76047,25,2,5,2109.26,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050675024,TRUE,11/09/2018 12:15,9.85822,46.73018,29.5,3.3,5,2119.45,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050675038,TRUE,11/09/2018 13:15,9.85853,46.72974,33,2.7,4,2099.53,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672368,TRUE,11/09/2018 13:45,9.83209,46.76476,28.5,1.6,8,2059.18,08:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674873,TRUE,11/09/2018 14:15,9.8558,46.72645,30.5,2.6,7,2164.74,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672038,TRUE,11/09/2018 16:00,9.8222,46.77278,27.5,1.5,7,1981.71,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672314,TRUE,11/09/2018 16:30,9.82759,46.76887,27,1.3,7,2042.23,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674870,TRUE,11/09/2018 17:15,9.85579,46.7285,26.5,3.1,5,2103.19,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050671992,TRUE,12/09/2018 09:00,9.80305,46.801,29.5,1.3,7,2139.54,07:08,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050671990,TRUE,12/09/2018 09:15,9.78941,46.74768,27,1.6,5,1776.45,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050671989,TRUE,12/09/2018 10:00,9.78339,46.70502,29,1.6,5,2129.55,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672000,TRUE,12/09/2018 10:15,9.81796,46.76124,27,2,7,1963.89,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672941,TRUE,12/09/2018 11:45,9.84984,46.73912,30,3.4,7,2153.68,07:07,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674828,TRUE,12/09/2018 12:45,9.85488,46.73457,30.5,3.1,5,2022.21,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050672010,TRUE,12/09/2018 13:45,9.82027,46.76992,29,3.8,6,1893.76,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674549,TRUE,12/09/2018 15:15,9.85343,46.73452,29.5,1.9,5,2135.32,05:05,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674612,TRUE,12/09/2018 15:30,9.85364,46.73451,29,1.9,4,2135.32,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674667,TRUE,12/09/2018 16:15,9.85383,46.73441,30.5,2.6,4,2135.32,04:04,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050674639,TRUE,12/09/2018 16:30,9.85372,46.73439,29.5,2.2,6,2136.49,06:06,gps,Nucifraga caryocatactes,27,K94634,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678968,TRUE,10/08/2018 13:45,9.90607,46.79914,29,1.2,8,2084.65,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679050,TRUE,10/08/2018 14:00,9.90639,46.79868,31,1.2,8,2073.04,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679091,TRUE,10/08/2018 14:30,9.90656,46.7986,30.5,1.3,8,2074.5,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678505,TRUE,10/08/2018 14:45,9.90416,46.80067,28,1.1,8,2027.88,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677915,TRUE,10/08/2018 15:00,9.90114,46.80358,29.5,1.7,7,2014.45,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677776,TRUE,10/08/2018 15:15,9.89839,46.8053,28.5,1.3,8,1975.33,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677764,TRUE,10/08/2018 15:30,9.89806,46.80557,27,2,8,1998.86,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677765,TRUE,10/08/2018 15:45,9.89812,46.80527,32,2.8,8,1963.06,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677822,TRUE,10/08/2018 16:00,9.89933,46.80502,31,2,7,2016.74,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677861,TRUE,10/08/2018 16:15,9.9002,46.80525,31,3.2,6,2036.62,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677898,TRUE,10/08/2018 16:45,9.90088,46.80371,32.5,3.4,5,2056.12,05:05,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677930,TRUE,10/08/2018 17:00,9.9013,46.80374,32.5,1.8,7,1984.17,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677900,TRUE,10/08/2018 17:15,9.90095,46.8036,33,1.6,7,2033.38,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677364,TRUE,10/08/2018 17:45,9.8849,46.81023,30,1.1,8,1960.46,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677876,TRUE,11/08/2018 09:15,9.90049,46.80361,35.5,2.8,6,2018.85,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677977,TRUE,11/08/2018 09:45,9.90186,46.80274,35.5,3.6,5,2019.39,05:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678000,TRUE,11/08/2018 10:00,9.90203,46.8028,34.5,3.7,5,2019.39,05:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677987,TRUE,11/08/2018 10:15,9.9019,46.80274,35,2.2,6,2017.94,06:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677998,TRUE,11/08/2018 10:45,9.90202,46.80249,35,1.6,6,2015,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677993,TRUE,11/08/2018 11:00,9.90197,46.80255,35.5,1.4,7,2007.81,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677890,TRUE,11/08/2018 11:15,9.90074,46.80333,37,2.1,7,1966.76,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677882,TRUE,11/08/2018 11:45,9.90059,46.80337,35.5,1.6,6,1993.37,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677875,TRUE,11/08/2018 12:00,9.90045,46.80331,36.5,1.3,7,1995.17,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677892,TRUE,11/08/2018 12:15,9.90077,46.80368,36,2.9,6,1992.01,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677818,TRUE,11/08/2018 12:45,9.8993,46.8041,35.5,3.5,6,1981.91,06:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677868,TRUE,11/08/2018 13:00,9.90039,46.80279,35.5,2.3,7,2018.35,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677957,TRUE,11/08/2018 13:45,9.90158,46.80265,37,3,6,2027.82,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677991,TRUE,11/08/2018 14:00,9.90195,46.80249,39,1.7,7,2071.04,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677974,TRUE,11/08/2018 14:45,9.90177,46.8025,39,1.4,8,1993.76,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677960,TRUE,11/08/2018 15:00,9.9016,46.80266,36,1.8,7,2044.04,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678005,TRUE,11/08/2018 15:15,9.90207,46.80257,37,1.7,7,2014.49,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678003,TRUE,11/08/2018 15:30,9.90206,46.80267,37.5,1.4,8,2010.7,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678054,TRUE,11/08/2018 15:45,9.9025,46.80213,36.5,3.6,8,2024.93,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678019,TRUE,11/08/2018 16:00,9.90219,46.80262,36.5,2.1,7,2032.71,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678013,TRUE,11/08/2018 16:15,9.90215,46.80258,37,2.6,7,2046.25,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678033,TRUE,11/08/2018 16:30,9.90236,46.80277,37,2.1,8,2048.7,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678017,TRUE,11/08/2018 16:45,9.90218,46.80279,33,1.9,8,2038.94,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677869,TRUE,11/08/2018 17:00,9.9004,46.80325,34,1.7,7,2028.56,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677889,TRUE,11/08/2018 17:15,9.90073,46.80334,35.5,1.6,8,2003.61,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677879,TRUE,11/08/2018 17:30,9.90053,46.80297,35.5,2.5,7,1986.63,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677903,TRUE,11/08/2018 17:45,9.90096,46.8036,35.5,1.3,8,2013.13,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050680123,TRUE,12/08/2018 09:00,9.90859,46.79807,36,2.3,6,2057.93,06:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679206,TRUE,12/08/2018 09:15,9.90698,46.79882,36,2,6,2070.99,06:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679374,TRUE,12/08/2018 09:30,9.90727,46.79883,38,1.2,7,2109.47,07:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679076,TRUE,12/08/2018 09:45,9.9065,46.79846,39,3.5,5,2106.56,05:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677588,TRUE,12/08/2018 10:00,9.89011,46.80939,35.5,2.3,6,1952.08,06:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677512,TRUE,12/08/2018 10:15,9.888,46.81017,36.5,2.2,5,1951.42,05:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677516,TRUE,12/08/2018 10:30,9.88809,46.80996,36.5,3,5,1952.06,05:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677534,TRUE,12/08/2018 10:45,9.88854,46.81014,37.5,1.4,7,1960.91,07:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677529,TRUE,12/08/2018 11:00,9.88835,46.81011,36,1.8,5,1998.07,05:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677525,TRUE,12/08/2018 11:15,9.88827,46.8101,36.5,1.2,7,1987.63,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677591,TRUE,12/08/2018 11:30,9.89016,46.80943,35,1.3,7,1994.12,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677593,TRUE,12/08/2018 11:45,9.89017,46.80949,36,1.8,6,1978.81,06:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677594,TRUE,12/08/2018 12:00,9.89017,46.80917,36,1.9,6,2020.6,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677601,TRUE,12/08/2018 12:15,9.89031,46.80938,36,2.3,7,2000.77,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677595,TRUE,12/08/2018 12:30,9.89018,46.80939,37,3.2,8,1985.94,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677609,TRUE,12/08/2018 12:45,9.89078,46.80984,37,3,6,2018.02,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677602,TRUE,12/08/2018 13:00,9.89036,46.80931,37.5,2.1,7,2017.27,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677517,TRUE,12/08/2018 13:30,9.8881,46.80996,36.5,1.2,7,1970.8,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677515,TRUE,12/08/2018 13:45,9.88804,46.80995,36.5,1.2,7,1940.53,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677687,TRUE,12/08/2018 14:00,9.89512,46.80693,36,1.4,7,2022.15,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050680214,TRUE,12/08/2018 14:45,9.90876,46.79787,37,2.6,6,2113.45,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050680015,TRUE,12/08/2018 15:00,9.90838,46.79812,36.5,1.4,7,2081.94,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678521,TRUE,12/08/2018 15:15,9.90426,46.80127,34,1.4,8,2090.05,08:08,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677383,TRUE,12/08/2018 15:45,9.88557,46.81107,35,2.9,7,1974.71,07:07,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677503,TRUE,12/08/2018 16:15,9.88771,46.81085,31,1.6,6,2017.13,06:06,gps,Nucifraga caryocatactes,28,K125854,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
